customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4332-TR02172,Male,0,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.1,1297.83,No
7052-TR00901,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),77.41,1711.92,No
9712-TR01740,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.81,286.19,No
7224-TR01882,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.77,1719.39,No
6631-TR00828,Female,1,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.17,680.22,Yes
3793-TR02103,Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.02,218.18,No
6345-FZOQH,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,No
5485-TR00326,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.54,80.54,Yes
5305-TR02406,Female,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),75.54,831.76,No
2548-TR00882,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),96.29,6731.7,No
5736-TR00889,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),21.0,617.0,No
7908-TR02252,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,85.0,No
5774-TR02060,Female,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.63,994.33,No
1954-TR00321,Male,0,No,No,48,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),78.86,3505.84,No
8544-TR01220,Female,0,No,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,106.86,4656.28,Yes
7573-TR01173,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),27.85,2053.21,No
4796-TR00108,Male,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.1,345.16,No
7712-TR00701,Female,0,Yes,Yes,59,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),100.2,6205.75,No
4710-TR00641,Female,1,Yes,Yes,64,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),75.01,4702.92,No
9648-TR00078,Female,1,Yes,Yes,29,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,35.45,1005.95,No
6912-TR02816,Female,0,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.35,5427.55,No
5093-TR02023,Female,1,No,No,57,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),80.0,4258.73,Yes
1884-TR00300,Female,0,Yes,Yes,12,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,49.3,617.26,No
7737-TR01824,Female,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.74,687.87,No
8346-TR00433,Female,0,No,No,31,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),49.41,1550.51,No
6919-TR00533,Male,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,87.13,691.23,Yes
3202-TR01634,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,96.86,713.13,Yes
8910-TR01885,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.25,1713.3,No
3106-TR00394,Female,0,No,No,13,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,56.6,746.64,No
3424-TR02510,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.05,19.05,No
2799-ARNLO,Female,1,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,341.6,No
1334-TR02321,Male,0,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.04,6031.04,Yes
7543-TR00335,Male,0,No,No,5,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,88.54,433.67,No
7010-TR00041,Male,0,No,Yes,20,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,40.38,784.13,No
3131-TR01512,Female,0,Yes,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.57,749.3,No
1550-TR00097,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.81,126.84,Yes
3796-TR02175,Female,0,No,No,45,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),97.26,4193.51,No
8184-TR00816,Female,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),75.77,1724.68,No
7483-TR02278,Female,0,No,No,10,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),82.81,811.79,No
2585-TR01524,Male,0,Yes,No,54,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,67.77,3407.74,No
4623-TR02861,Female,0,No,No,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.39,3740.58,No
9302-TR00417,Male,0,No,No,20,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,48.22,959.01,No
8694-TR00746,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,88.74,357.72,Yes
7334-TR01810,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.16,38.77,No
8240-TR02785,Female,0,No,No,48,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),73.05,3470.82,No
8085-TR02475,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.6,7856.49,No
5863-TR01268,Female,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,73.44,5304.68,No
8595-TR02649,Female,1,No,No,14,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,53.93,740.14,No
4006-TR01301,Male,0,Yes,Yes,46,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),61.92,3001.4,No
6859-TR02744,Female,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.3,0.06,No
9208-TR02398,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.69,98.31,Yes
8801-TR00819,Male,0,Yes,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.12,1067.3,No
4392-TR00172,Female,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,22.17,703.1,No
3566-TR01267,Female,0,No,No,40,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.34,4213.4,No
9402-TR00930,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),85.68,6240.47,No
1391-TR02127,Male,0,Yes,Yes,60,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,88.24,5393.86,No
4856-TR02870,Female,1,No,No,15,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,104.31,1595.99,No
2365-TR02214,Female,0,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),43.47,87.64,Yes
4188-TR01215,Female,0,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46.65,98.06,Yes
9637-TR01741,Female,0,Yes,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),27.99,823.71,No
1586-TR00811,Male,0,No,No,72,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.41,4684.22,No
5126-TR00367,Male,0,No,No,52,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),72.4,3959.28,No
9426-TR02573,Male,0,No,No,35,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.27,3564.65,Yes
7719-TR00045,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),86.19,2051.88,No
6728-DKUCO,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,No
6929-TR01322,Female,0,Yes,No,0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.54,0.99,Yes
7224-TR01048,Male,1,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.85,1484.87,Yes
7008-TR02392,Female,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),100.05,5603.73,No
1197-TR02223,Female,0,No,No,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.82,7577.31,No
3431-TR02700,Female,0,Yes,Yes,69,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),68.14,4786.58,No
7168-TR01553,Female,0,No,No,10,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,28.99,295.17,No
9079-TR01299,Male,1,No,No,0,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,38.66,0.91,Yes
8493-TR01785,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.35,0.0,No
7883-TR01645,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.83,358.47,No
4654-TR02733,Female,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.71,1333.41,No
5004-TR00523,Male,0,Yes,Yes,9,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,48.09,434.48,No
9430-TR00774,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.44,441.6,Yes
8935-TR01877,Female,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.84,845.84,No
5997-OPVFA,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No
5093-TR02108,Female,1,No,No,23,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,103.03,2387.49,No
3311-TR00572,Female,1,No,No,21,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,105.83,2234.98,No
3077-RSNTJ,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,No
3980-TR01208,Male,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,92.95,356.35,Yes
7650-TR02543,Female,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,116.51,5253.45,No
5575-GNVDE,Male,0,No,No,34,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,56.95,1889.5,No
6035-BXTTY,Female,1,No,No,32,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),54.65,1830.1,No
2035-TR01956,Female,0,Yes,Yes,19,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),57.33,1145.4,No
1985-TR01228,Female,1,Yes,No,63,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),44.35,2789.91,No
2042-TR02891,Male,0,No,Yes,34,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),67.62,2261.35,No
2191-TR01533,Male,0,Yes,Yes,29,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),73.76,2102.25,No
8045-TR02062,Female,0,No,Yes,0,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.21,0.13,No
6192-TR02154,Male,0,No,No,3,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,52.52,151.48,Yes
5915-TR02901,Female,0,Yes,Yes,28,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,83.66,2343.9,No
7512-TR02784,Male,0,Yes,Yes,69,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),67.5,4707.59,No
3761-TR02202,Male,1,No,No,14,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.96,1036.45,Yes
8167-TR02115,Female,0,No,No,11,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.84,883.77,Yes
9704-TR02206,Female,0,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.37,764.67,No
8020-TR02871,Female,0,No,No,25,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.73,1109.93,No
3253-TR01729,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.81,145.16,Yes
4806-TR00002,Female,0,No,No,11,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.41,856.88,Yes
3770-TR00419,Male,1,No,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.33,1019.78,Yes
9903-LYSAB,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.15,1305.95,No
4335-TR01231,Male,1,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.24,1466.69,No
4766-TR02798,Female,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.14,961.32,No
7933-TR02848,Female,1,No,No,16,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,104.68,1672.76,No
2014-TR02783,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.48,1167.79,No
5069-TR00188,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,75.92,229.46,Yes
9858-TR02078,Female,0,Yes,Yes,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),83.21,1341.77,No
8863-TR01237,Male,0,No,No,32,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,66.98,2081.52,No
9705-TR02432,Female,1,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.51,2509.92,Yes
2662-TR01579,Male,0,Yes,No,59,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,60.85,3748.0,No
7688-TR01221,Male,0,Yes,Yes,43,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,99.65,4339.26,No
9686-TR02862,Female,0,No,No,3,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,77.27,230.23,No
3798-TR01469,Male,0,No,Yes,44,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),83.17,3718.86,No
3082-TR01197,Female,0,Yes,No,41,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),58.0,2459.51,No
8250-TR00878,Female,0,Yes,Yes,71,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,58.4,4220.04,No
2938-TR02491,Male,1,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),46.96,0.0,No
1629-TR02572,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.18,1845.68,No
7776-TR02419,Male,1,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.03,4965.67,No
6151-TR02317,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,105.57,7203.14,No
9243-TR02076,Female,1,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.3,477.41,No
2285-TR02136,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,85.45,2120.52,No
2003-TR00112,Male,0,Yes,Yes,39,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,95.16,3641.71,No
5711-TR00464,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.21,447.39,Yes
4752-TR02857,Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),112.75,6881.12,No
2734-TR02790,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),91.08,6451.56,No
3534-TR02135,Male,0,No,No,5,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.21,425.22,Yes
9514-JDSKI,Male,1,Yes,No,1,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,40.2,40.2,Yes
3548-TR01040,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,46.68,46.9,Yes
2546-TR02257,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.71,954.87,Yes
7776-TR00450,Male,1,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,105.46,7201.86,No
5038-TR00513,Male,1,Yes,No,56,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,44.97,2535.71,Yes
5088-TR02663,Female,0,Yes,Yes,12,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),54.81,641.8,Yes
3258-TR01817,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.79,95.79,Yes
6130-TR02375,Male,1,No,No,0,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,77.55,0.08,No
4560-TR01242,Female,0,No,No,70,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,54.48,3905.39,No
4786-TR01939,Female,0,Yes,Yes,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,88.61,5684.01,No
9626-TR02837,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.09,3136.06,Yes
8782-TR02345,Female,0,Yes,Yes,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),78.0,1187.45,No
3606-TWKGI,Male,1,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.9,1364.3,Yes
9037-TR01744,Male,0,No,No,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,95.95,4057.07,No
6543-TR01901,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.96,177.84,Yes
5639-TR01820,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,52.95,No
9840-TR01022,Male,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),85.03,946.42,Yes
6465-TR00399,Female,0,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),77.37,4845.38,No
5390-TR00525,Female,0,No,No,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),85.6,5719.67,No
5314-TR01435,Male,0,Yes,No,28,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,31.56,856.34,No
